"id","title","text","subject","date"
"1019","Bantuan Internet Starlink dari Elon Musk Ditolak Turki","Elon Musk menawarkan bantuan jaringan Starlink di Turki. Namun, pemerintah Turki menolaknya. Kenapa?","DETIKINET","08-Feb-2023"
"1020","Telegram Hadirkan Fitur Penerjemah Isi Chat","Telegram menciptakan berbagai pembaharuan guna memanjakan para penggunanya dengan menghadirkan fitur penerjemah isi chat, grup, dan channel secara real time.","DETIKINET","08-Feb-2023"
"1021","Ferry Irawan yang Justru Lebih Dulu Gugat Cerai Venna Melinda","Ferry Irawan gerak cepat gugat cerai Venna Melinda. Gugatan diajukan ke PA Jakarta Selatan melalui e-court. Pihak Ferry Irawan jelaskan alasannya.","DETIKHOT","08-Feb-2023"
"1022","Kecemasan WHO Terhadap Wilayah Terdampak Gempa di Turki-Suriah","Lebih dari 3.000 orang dilaporkan tewas akibat gempa di Turki dan Suriah. Tragedi ini menjadi perhatian WHO karena wilayah yang masih belum bisa diakses.","DETIKHEALTH","07-Feb-2023"
"1023","Meski Ditahan, Ferry Irawan Masih Bisa Mediasi dengan Venna Melinda","Ferry Irawan menggugat cerai Venna Melinda ke PA Jaksel, Selasa (7/2). Meski ditahan, Ferry masih bisa mediasi dengan Venna di sidang perceraian.","DETIKHOT","07-Feb-2023"
"1024","Kembali Masuk RS, Indra Bekti Bakal Jalani Operasi Mata","Indra Bekti kembali dirawat di RSPAD Gatot Subroto, Jakarta Pusat. Dirinya dikabarkan akan jalani operasi mata, akibat penyakit pecah pembuluh darah.","DETIKHOT","07-Feb-2023"
"1025","Alasan Ferry Gugat Cerai Venna Melinda","Kuasa hukum Ferry Irawan membeberkan alasan kliennya menggugat cerai Venna Melinda. Apa alasannya?","DETIKHOT","07-Feb-2023"
"1026","Umumkan Pernikahan, Instagram Lee Seung Gi dan Lee Dain Bertabur Ucapan Selamat","Kolom komentar Instagram Lee Seung Gi dan Lee Dain bertabur ucapan selamat para penggemar. Komentar tersebut muncul usai Seung Gi mengumumkan kabar pernikahan.","WOLIPOP","07-Feb-2023"
"1027","Ferry Irawan Gugat Cerai Venna Melinda","Ferry Irawan menggugat cerai Venna Melinda. Keputusannya tersebut dilayangkan ke Pengadilan Agama Jakarta Selatan, pada Selasa (7/2) melalui e-court.","DETIKHOT","07-Feb-2023"
"1028","Pelapor Kasus Video Syur Mirip Rezky Aditya Jalani Pemeriksaan","Pelapor video syur mirip Rezky Aditya, Ustaz Julliana, diperiksa oleh penyelidik Polda Metro Jaya, Selasa (7/2). Pelapor juga menyerahkan bukti ke penyelidik.","DETIKHOT","07-Feb-2023"
"1029","Lee Seung Gi Nikah, Lee Min Ho Trending di Twitter","Usai Lee Seung Gi mengumumkan rencana pernikahannya dengan Lee Da-in, Lee Min Ho justru mendadak trending di Twitter. Waduh kenapa ya?","WOLIPOP","07-Feb-2023"
"1030","Ajukan Banyak Poin Kesepakatan Soal Aset, Ini Penjelasan Septia Yetri","Septia Yetri ajukan syarat yang harus disepakati Putra Siregar bila ingin rujuk. Banyak poin kesepakatan yang membahas soal aset, ini penjelasan Septia.","DETIKHOT","07-Feb-2023"
"1031","Lee Soo Man Ancam Tuntut SM Entertainment Usai Kakao Akuisisi Saham","Lee Soo Man ancam tuntut SM Entertainment. Tindakan hukum itu dilakukan pendiri SM Entertainment itu usai Kakao mengakuisisi perusahaan sebesar 9,05%.","DETIKHOT","07-Feb-2023"
"1032","Septia Benarkan Isu Orang Ketiga di Rumah Tangganya dengan Putra Siregar","Septia Yetri buka suara soal penyebab utama dirinya menggugat cerai Putra Siregar. Septia mengakui adanya isu kehadiran orang ketiga di dalam rumah tangganya.","DETIKHOT","07-Feb-2023"
"1033","Putra Siregar Tak Hadiri Sidang, Septia Yetri Beri Tenggat 7 Hari","Putra Siregar kembali absen di sidang mediasi perceraiannya dengan Septia Yetri di PA Jakarta Timur. Septia beri tenggat untuk suaminya soal kepastian rujuk.","DETIKHOT","07-Feb-2023"
"1034","Perjuangan Nunung Lawan Kanker Payudara","Nunung didiagnosis menderita kanker payudara stadium 2. Ia siap menjalani operasi pengangkatan kanker. Nunung pun menerapkan pola makan sehat.","DETIKHOT","07-Feb-2023"
"1035","Wawancara Eksklusif dengan Sutradara Ant-Man and The Wasp: Quantumania","Detikcom berkesempatan mewawancarai sutradara Ant-Man and The Wasp: Quantumania, Peyton Reed atas undangan Disney di Australia.","DETIKHOT","07-Feb-2023"
"1036","Nikita Mirzani Dipolisikan Atas Dugaan Pencemaran Nama Baik","Nikita Mirzani dipolisikan oleh Tengku Zanzabella ke Polda Metro Jaya. Laporan tersebut terkait dugaan pencemaran nama baik.","DETIKHOT","04-Feb-2023"
"1037","ITZY Konser di Jakarta Hari Ini, Penonton Siap Seru-seruan!","ITZY gelar konser di Tennis Indoor Senayan, Sabtu (4/2), pukul 18.30 WIB bertajuk ITZY THE 1ST WORLD TOUR CHECKMATE JAKARTA. Penonton tak sabar lihat Yeji Cs!","DETIKHOT","04-Feb-2023"
"1038","Intip Aktivitas Deris Nagara Jadi Presiden BEM di Columbia University","Deris Nagara menceritakan aktivitasnya saat menjabat sebagai Presiden BEM di Columbia University. Berikut videonya...","DETIKNEWS","04-Feb-2023"
"1039","Kekhawatiran Nunung setelah Didiagnosis Kanker Payudara","Nunung mengakui ada kekhawatiran dan ketakutan setelah ia didiagnosis kanker payudara. Sambil menahan tangis, berikut pengakuan Nunung...","DETIKHOT","04-Feb-2023"
"1040","Haters Rizky Billar Jadi Tersangka Dugaan Pengancaman","Laporan Rizky Billar soal dugaan pengancaman dari sejumlah haters telah diproses. Polda Metro Jaya telah tetapkan pelaku sebagai tersangka, Kamis (2/2).","DETIKHOT","02-Feb-2023"
"1041","Hotman Paris Minta Ferry Irawan Tak Diberi Penangguhan Penahanan","Hotman Paris meminta kejaksaan tak memberikan penangguhan penahanan kepada Ferry Irawan. Ia berharap proses hukum bisa segera berjalan ke proses persidangan.","DETIKHOT","01-Feb-2023"
"1042","Potret Salamander Axolotl, Amfibi Asli Meksiko yang Terancam Punah","Salamander Axolotl memiliki kemampuan menyembuhkan diri sendiri. Ia juga bisa bernapas dengan paru-paru dan insang. Kini hewan tersebut terancam punah.","DETIKINET","31-Jan-2023"
"1043","Heboh Song Joong Ki Umumkan Pernikahan dengan Katy Louise Saunders","Song Joong Ki memberikan kabar bahagia, Senin (30/1). Ia mengumumkan telah menikahi Katy Louise Saunders. Saat ini, Katy tengah mengandung buah cinta mereka.","DETIKHOT","31-Jan-2023"
"1044","Momen Pernikahan Angel Pieters dan Andreas","Angel Pieters dan Andreas resmi menikah, Senin (30/1) di Gereja Santo Laurensius. Momen sakral itu diabadikan oleh salah satu tim yang mengurus pernikahannya.","DETIKHOT","30-Jan-2023"
"1045","Apple Bakal Jual Murah iPhone 13 Refurbished","iPhone 13 refurbished bakal dijual Apple dengan harga murah. Series tersebut merupakan produk bekas pengguna yang sudah diperbaiki.","DETIKINET","27-Jan-2023"
"1046","Duduk Perkara Tamara Bleszynski Digugat oleh Saudara Kandungnya","Tamara Bleszynski digugat oleh saudara kandungnya, Ryszard Bleszynski, hingga Rp 34 miliar ke PN Jakarta Selatan. Apa yang melatarbelakangi gugatan tersebut?","DETIKHOT","27-Jan-2023"
"1047","Bongkahan Es Sebesar London Pecah dari Antartika","Sebuah gunung es yang hampir seukuran London Raya pecah dari Antartika. Kejadian tersebut terjadi pada Minggu (22/1)","DETIKINET","26-Jan-2023"
"1048","Acara Penobatan Raja Charles III Akan Digelar Tiga Hari","Penobatan Raja Charles III semakin dekat. Istana Buckingham pun mengumumkan detail tentang acara seremonial yang akan berlangsung pada 6-8 Mei 2023.","DETIKNEWS","26-Jan-2023"
"1049","Tantangan yang Dihadapi Lutesha saat Syuting Film 'JJJLP' di London","Produksi film 'Jalan yang Jauh Jangan Lupa Pulang' syuting di London. Perbedaan cuaca yang cukup mencolok jadi tantangan para cast film.","DETIKHOT","26-Jan-2023"
"1050","Perbedaan yang Dirasakan Kesha Ratuliu di Kehamilan Kedua","Kesha Ratuliu kini tengah mengandung anak kedua. Istri Adhi Permana itu pun mengungkapkan perbedaan yang dialaminya dibandingkan saat hamil anak pertama.","DETIKHOT","26-Jan-2023"
"1051","'OMG' NewJeans Debut di Billboard Hot 100","Lagu 'OMG' NewJeans memulai debutnya di urutan 91 dalam Hot 100. juga menjadi grup K-pop ketiga yang pernah masuk Hot 100 mengikuti jejak BTS dan BLACKPINK.","DETIKHOT","25-Jan-2023"
"1052","'The Point Men' Jadi Film Terlaris Sepanjang Liburan Imlek di Korea","Film 'The Point Men' yang dibintangi oleh Hyun Bin hingga Hwang Jung-min menjadi film yang menguasai box office di Korea selama liburan Imlek.","DETIKHOT","25-Jan-2023"
"1053","WHO Selidiki Obat Sirup yang Akibatkan Gagal Ginjal Akut Pada Anak","WHO selidiki obat sirup yang berkaitan dengan gagal ginjal akut misterius. Saat ini WHO mencari informasi terkait bahan mentah secara spesifik.","DETIKHEALTH","25-Jan-2023"
"1054","Venna Melinda Tantang Balik Ferry Irawan untuk Bongkar Kasus di Bogor","Ferry Irawan mengancam akan membongkar kasus Venna Melinda di Bogor jika tak mau berdamai. Venna menantang Ferry untuk membukanya.","DETIKHOT","25-Jan-2023"
"1055","Michelle Yeoh Ungkap Perasaan Bahagia Saat Tahu Masuk Nominasi Oscar","Michelle Yeoh pertama kalinya masuk nominasi Oscar dalam film 'Everything Everywhere All At Once'. Ia pun merasa bahagia.","DETIKHOT","25-Jan-2023"
"1056","O Yeong Su Kakek Squid Game Didakwa Pelecehan Seksual","O Yeong Su pemeran kakek di serial 'Squid Game' didakwa melakukan dugaan pelecehan seksual. Sidang perdana pun akan digelar pada 3 Februari 2023.","DETIKHOT","25-Jan-2023"
"1057","Penjualan Lisensi Windows 10 Bakal Disetop Microsoft","Microsoft akan menyetop penjualan lisensi Windows 10 di situs resminya pada 31 Januari 2023. Sistem pembaruan keamanannya hingga 14 Oktober 2025.","DETIKINET","25-Jan-2023"
"1058","Adele, Taylor Swift hingga Beyonce Tak Akan Tampil di Grammy Awards 2023","Penyanyi-penyanyi besar seperti Adele, Beyonce, Taylor Swift hingga Kendrick Lamar dikabarkan tak akan tampil di acara Grammy Awards 2023.","DETIKHOT","25-Jan-2023"
"1059","Uji Coba Kemampuan Tikus untuk Mengendus Tuberkulosis","Para ilmuwan dalam projek APOPO di Tanzania, Afrika, meneliti kemampuan tikus untuk mengendus penyakit tuberkulosis.","DETIKINET","25-Jan-2023"
"1060","3 Hal yang Membuat 'The Last of Us' Spesial Bagi Indonesia","'The Last of Us' episode 2 bisa dibilang spesial untuk masyarakat Indonesia yang mengikuti serial itu. Karena telah memperlihatkan hal penting ini. Apa saja?","DETIKHOT","25-Jan-2023"
"1061","Penampakan Kodok Raksasa di Australia yang Disuntik Mati","Kodok tebu raksasa ditemukan di Queensland, Australia seberat 2,7 kilogram. Kodok yang dijuluki Toadzilla itu langsung disuntik mati. Kenapa ya?","DETIKINET","24-Jan-2023"
"1062","Seputar Kondisi Indra Bekti yang Sudah Pulang dari Rumah Sakit","Sang adik, Cipta, menyebut kondisi Indra Bekti semakin membaik usai pulang dari RS Abdi Waluyo pada Sabtu (21/1). Kini, Bekti pun menjalani fisioterapi di rumah","DETIKHOT","24-Jan-2023"
"1063","Aldila Jelita Bakal Gantikan Indra Bekti untuk Cari Nafkah","Aldila Jelita akan menggantikan posisi sementara Indra Bekti dalam mencari nafkah untuk keluarga. Aldila juga akan dibantu oleh adik Bekti dalam mengurus bisnis","DETIKHOT","23-Jan-2023"
"1064","Kata Keluarga soal Indra Bekti Dibiayai Perawatan RS oleh Kaesang Pangarep","Beredar isu Kaesang Pangarep telah membiayai perawatan rumah sakit Indra Bekti. Apa kata keluarga Indra?","DETIKHOT","23-Jan-2023"
"1065","Curhat Ashanty Rumahnya Dibobol Maling","Ashanty curhat melalui Instagram Story kalau rumahnya dibobol maling. Ia kehilangan 14 tas branded hingga 1 kamera milik Azriel Hermansyah.","DETIKHOT","23-Jan-2023"
"1066","Kondisi Terbaru Indra Bekti Usai Pulang dari Rumah Sakit","Cipta menceritakan kondisi terbaru kakaknya, Indra Bekti yang kini sudah berada di rumah. Bekti disebut sudah bisa berkomunikasi dengan keluarga.","DETIKHOT","23-Jan-2023"
"1067","Alasan Indra Bekti Diperbolehkan Pulang ke Rumah","Indra Bekti sudah diperbolehkan pulang dari rumah sakit Abdi Waluyo usai menjalani perawatan akibat pecah pembuluh darah di kepala pada Sabtu (21/1).","DETIKHOT","23-Jan-2023"
"1068","Uci Flowdea Peringatkan Medina Zein Terkait Kasus yang di Surabaya","Uci Flowdea mengaku siap menjadi saksi dalam persidangan kasus penipuan yang dilaporkannya terhadap Medina Zein di Surabaya. Uci pun memperingatkan Medina.","DETIKHOT","23-Jan-2023"
"1069","Roy Kiyoshi Soal Shio yang Beruntung di Tahun Kelinci Air","Roy Kiyoshi bicara soal shio yang beruntung dan kurang beruntung pada Tahun Kelinci Air di perayaan Imlek 2023 ini. Apa saja?","DETIKHOT","23-Jan-2023"
"1070","Song Hye Kyo Tulis Surat Penuh Dendam untuk Lim Ji Yeon di 'The Glory Part 2'","'The Glory Part 2' akan tayang pada 10 Maret 2023. Dalam trailer yang baru dibagikan, Song Hye Kyo menulis surat terakhir yang penuh dendam kepada Lim Ji Yeon.","DETIKHOT","23-Jan-2023"
"1071","Tanggapan Uci Flowdea soal Hukuman Medina Zein Jadi 9 Bulan Penjara","Usai Uci Flowdea melakukan banding ke MA. Hukuman Medina Zein akhirmya bertambah dari 6 bulan menjadi 9 bulan penjara atas kasus pengancaman. Apa tanggapan Uci?","DETIKHOT","23-Jan-2023"
"1072","Kiky Saputri dan Muhammad Khairi Menikah Pekan Depan","Kiky Saputri dan Muhammad Khairi akan menikah pada 28 Januari mendatang. Kiky mengaku sudah menyiapkan 1.000 undangan.","DETIKHOT","21-Jan-2023"
"1073","Suasana Klenteng Tertua di Bekasi Jelang Tahun Baru Imlek","Suasana tahun baru Imlek sudah terasa di klenteng tertua di Bekasi, Hok Lay Kiong. Nuansa serba merah tampak mencolok bahkan dari jalan masuk menuju klenteng.","DETIKTRAVEL","21-Jan-2023"
"1074","Momen Haru Kiky Saputri Minta Doa Restu Jelang Menikah","Kiky Saputri gelar acara siraman sekaligus sungkeman di Tribrata Darmawangsa. Ia pun menceritakan momen haru saat meminta restu di hadapan kedua orang tuanya.","DETIKHOT","21-Jan-2023"
"1075","Komentar Nikita Mirzani soal Laporan Eks Sopir Nindy Ayunda yang Mandek","Nikita Mirzani memberikan komentar soal kasus dugaan penyekapan eks sopir Nindy Ayunda yang kini prosesnya mandek. Begini kata Niki...","DETIKHOT","21-Jan-2023"
"1076","Nikita Mirzani Ngaku Sudah Berdamai dengan Ivan Gunawan","Nikita Mirzani bikin heboh karena sempat mengaku nyaris diguna-guna. Pernyataan itu menyeret nama Ivan Gunawan dan Maharani. Kini, ia mengaku sudah berdamai.","DETIKHOT","21-Jan-2023"
"1077","2023 Akan Jadi Tahun Lebih Panas Dibanding 2022","Pakar iklim NASA menyebut 2023 akan lebih panas dibanding 2022. Kondisi ini tentu berdampak dalam perubahan iklim","DETIKINET","20-Jan-2023"
"1078","Syok dan Stresnya Ibunda Dengar Kabar Ferry Irawan KDRT Venna","Ibunda stres mendengar kabar Ferry Irawan KDRT Venna Melinda. Ia disebut sampai mengalami pecah pembuluh darah.","DETIKHOT","20-Jan-2023"
"1079","Pihak Ferry Irawan Tantang Venna Melinda Ungkap Hasil Visum","Pihak Ferry Irawan belum menerima hasil visum Venna Melinda yang mengalami patah di bagian hidung. Venna pun ditantang untuk segera mengungkapkannya ke publik.","DETIKHOT","18-Jan-2023"
"1080","Jessica Iskandar Tegaskan Rumahnya Tak Jadi Dijual","Jessica Iskandar sempat mengalami kesulitan ekonomi sampai mau jual rumah karena kasus dugaan penipuan oleh CSB. Kini, ia tak lagi menjual rumahnya.","DETIKHOT","18-Jan-2023"
"1081","Tahun 2022 Jadi Tahun Terpanas ke-6","Tahun 2022 tercatat memecahkan rekor tahun terpanas di urutan ke-6. Suhu rata-rata global tahun 2022 adalah 58,55 derajat (14,76 derajat Celcius).","DETIKINET","17-Jan-2023"
"1082","Potret Ferry Irawan Berbaju Tahanan Bacakan Surat untuk Venna Melinda","Ferry Irawan resmi ditahan pada Senin (16/1) karena kasus KDRT terhadap Venna Melinda. Sambil mengenakan baju tahanan, ia sempat membacakan surat untuk Venna","DETIKHOT","17-Jan-2023"
"1083","Isi Surat Cinta Ferry Irawan untuk Venna Melinda","Ferry Irawan menuliskan surat cinta untuk Venna Melinda usai resmi ditahan atas kasus KDRT. Begini isinya...","DETIKHOT","16-Jan-2023"
"1084","Ketiga Kalinya Revaldo Ditangkap karena Narkoba","Untuk ketiga kalinya, Revaldo ditangkap karena narkoba. Ia ditangkap di basement apartemen di Cempaka Putih, Jakarta Pusat.","DETIKHOT","13-Jan-2023"
"1085","Tekad Bulat Venna Melinda untuk Gugat Cerai Ferry Irawan","Venna Melinda jalani BAP tambahan di Polda Jatim, Kamis (12/1). Usai BAP, Ia menyebut akan menggugat cerai Ferry Irawan.","DETIKHOT","13-Jan-2023"
"1086","'The Banshees of Inisherin' Menang Best Motion Picture - Musical or Comedy","Best Motion Picture - Musical or Comedy Golden Globe Awards 2023 dimenangkan oleh 'The Banshees of Inisherin' dari Searchlight Pictures. Para kru bahagia.","DETIKHOT","11-Jan-2023"
"1087","Kehilangan Harta Rp 2,800 T, Elon Musk Masuk Guinness World Record","Elon Musk memecahkan rekor dunia karena kehilangan kekayaan senilai Rp 2.800 triliun. Hal itu dampak dari nilai saham Tesla yang anjlok dan pembelian Twitter.","DETIKINET","11-Jan-2023"
"1088","Saat Jennifer Coolidge Taruh Piala Golden Globe di Lantai Panggung","Jennifer Coolidge memenangkan Best Performance by an Actress in Supporting Role, Limited Series, Anthology Series or a Motion Picture made for Television.","DETIKHOT","11-Jan-2023"
"1089","Steven Spielberg Menang Best Director Motion Picture di Golden Globe 2023","Steven Spielberg menang Best Director Motion Picture di filmnya 'The Fabelmans'. Ia memiliki keberanian menceritakan kisah hidupnya setelah bertemu Tony Kushner","DETIKHOT","11-Jan-2023"
"1090","Penjualan Buku 'Spare' Pangeran Harry Melebihi Ekspektasi","Penjualan buku memoar 'Spare' Pangeran Harry melebihi ekspektasi penerbit. 'Spare' adalah buku non-fiksi dengan penjualan tercepat setelah hari peluncuran.","DETIKHOT","11-Jan-2023"
"1091","Zendaya Menang Best Performance by Actress TV Series","Zendaya menang Best Performance by an Actress in Television Series di penghargaan Golden Globe Awards 2023. Zendaya tidak bisa menerima piala secara langsung.","DETIKHOT","11-Jan-2023"
"1092","Austin Butler Menangkan Golden Globe 2023 Berkat Peran Elvis","Austin Butler memenangkan Golden Globe 2023 kategori Best Performance by an Actor In a Motion Picture - Drama. Kemenangannya berkat memerankan Elvis Parsley.","DETIKHOT","11-Jan-2023"
"1093","Michelle Yeoh Bahagia Terima Kemenangan di Golden Globe","Michelle Yeoh memenangkan piala Best Performance by an Actress in a Motion Picture, Musical or Comedy do Golden Globe Awards 2023.","DETIKHOT","11-Jan-2023"
"1094","Inggris Akan Larang Peralatan Makan Plastik Sekali Pakai","Inggris akan melarang peralatan makan plastik sekali pakai, seperti sendok hingga gelas plastik. Rencana kebijakan ini direspons oleh aktivitis lingkungan.","DETIKINET","11-Jan-2023"
"1095","BLACKPINK Girl Group dan Artis K-Pop Pertama Jadi Headliner di Coachella","Coachella tahun ini mencetak sejarah baru. BLACKPINK dipastikan menjadi Girl Group dan Artis K-Pop Pertama Jadi Headliner di Coachella.","DETIKHOT","11-Jan-2023"
"1096","Geger Venna Melinda Laporkan Ferry Irawan Terkait KDRT","Venna Melinda laporkan Ferry Irawan terkait dugaan KDRT. Venna mengaku alami luka di hidung hingga berdarah akibat KDRT yang dilakukan Ferry di sebuah hotel.","DETIKHOT","10-Jan-2023"
"1097","Hotman Paris yang Siap Turun Tangan Bantu Kasus Norma Risma","Norma Risma berkonsultasi ke Hotman Paris. Ia disomasi oleh kuasa hukum eks suaminya lantaran buka suara soal kasus perselingkuhan dengan ibu kandungnya.","DETIKHOT","09-Jan-2023"
"1098","Selamat! Sheza Idris Melahirkan Anak Laki-laki","Sheza Idris melahirkan anak kedua berjenis kelamin laki-laki pada Kamis (5/1) di RS Brawijaya Jakarta. Sang buah hati pun diberi nama Maliki Zahir.","DETIKHOT","07-Jan-2023"
"1099","Indy Barends Sebut Kondisi Indra Bekti Semakin Membaik","Sahabat Indra Bekti, Indy Barends kembali mengunjungi RS Abdi Waluyo, Sabtu (7/1). Indy menyebut kondisi Bekti semakin membaik.","DETIKHOT","07-Jan-2023"
