"id","title","text","subject","date"
"1100","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1101","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1102","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1103","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1104","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1105","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1106","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1107","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1108","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1109","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1110","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1111","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1112","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1113","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1114","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1115","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1116","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1117","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1118","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1119","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1120","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1121","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1122","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1123","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1124","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1125","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1126","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1127","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1128","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1129","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1130","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1131","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1132","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1133","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1134","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1135","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1136","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1137","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1138","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1139","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1140","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1141","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1142","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1143","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1144","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1145","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1146","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1147","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1148","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1149","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1150","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1151","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1152","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1153","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1154","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1155","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1156","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1157","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1158","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1159","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1160","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1161","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1162","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1163","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1164","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1165","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1166","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1167","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1168","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1169","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1170","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1171","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1172","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1173","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1174","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1175","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1176","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"1177","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"1178","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"1179","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"1180","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"1181","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"1182","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"1183","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"1184","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"1185","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
